File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
e959cda2-d6c3-474e-abc7-fdadb88996b7	670adadb-bb6e-4b38-b67f-a9697d3e4ca1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8060	TCGA-BR-8060-01A	Primary Tumor
689034a5-8e16-4f82-8ec8-6c6452ae1542	328260a1-b6e8-4c30-8d7f-d62bc8fac555.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8060	TCGA-BR-8060-11A	Solid Tissue Normal
63651c7c-c17a-46d3-8720-c6e52ce1e4c2	dfb9b39b-08cd-42c3-b59f-22eb1cfa0b53.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-A6EZ	TCGA-D7-A6EZ-01A	Primary Tumor
f3edd70c-1102-42a4-85f5-f7da9dd12e97	3f0d2832-b9d2-4172-86af-949555e60a21.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8291	TCGA-BR-8291-01A	Primary Tumor
cd9dee0a-83c4-48da-8bc7-73b802d0f86d	46d6cf12-1870-4776-9d08-fa9de66028fa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8296	TCGA-BR-8296-01A	Primary Tumor
926cc4ee-1464-4e4d-9426-742d70d549e8	c83551aa-609d-4b40-b93a-03a18d344737.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-IN-A7NU	TCGA-IN-A7NU-01A	Primary Tumor
d30e3362-d007-4dee-8d8e-3456c89869d0	90f44e90-7bad-4b6c-9cf9-e8b92ea5d373.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-RD-A8N4	TCGA-RD-A8N4-01A	Primary Tumor
51fe8951-76c6-45f0-8846-189ba3b077d3	f79c230d-8599-4f7d-9911-dca3c620e442.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8PC	TCGA-VQ-A8PC-01A	Primary Tumor
a651eed5-ebad-4546-97f1-5816ffdea752	cce82505-bf1b-4b33-9359-9cf9a75e3f4b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6452	TCGA-BR-6452-01A	Primary Tumor
579b98e5-1ecd-400e-a0bb-40ddf28fd75d	11cac12f-1af5-4274-8a96-58f5b16b4fb8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-F1-6875	TCGA-F1-6875-01A	Primary Tumor
b59e69ac-544b-49a1-a805-15ef065885ab	4aa404c5-683d-4275-8806-45568beda8ea.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-7703	TCGA-BR-7703-11A	Solid Tissue Normal
46dd597b-96f6-46d3-ac95-18c9d2f42bda	55464269-7892-426e-bbc4-96eead7bd59e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91K	TCGA-VQ-A91K-01A	Primary Tumor
f35c61f2-3612-46ee-99ee-8c853d24eaa2	cf100983-e310-461d-b4e8-b5b9acf3eb7c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-5734	TCGA-CG-5734-01A	Primary Tumor
