File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
baff821a-6cb9-4d23-831e-6fbfa5a8cc94	5bbfb0aa-76a8-4f43-a2d4-bbc266701ad3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-4256	TCGA-BR-4256-11A	Solid Tissue Normal
f3aa97d5-2ca3-49e9-8d5f-dc137684f4ab	5c316d99-302b-4d70-9994-242ba9328c35.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-4256	TCGA-BR-4256-01A	Primary Tumor
67ec8fbc-6629-47c8-937d-9c689880b922	8ec16b12-24c7-42b0-8650-3d2561dc90d9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-HU-A4H2	TCGA-HU-A4H2-01A	Primary Tumor
09313cfb-9f93-4a63-b8d9-99c3f6a0c449	d59158b0-ad9f-4b4d-b4f5-1c63effc262b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-R5-A7ZE	TCGA-R5-A7ZE-01B	Primary Tumor
fb0519ff-d6e0-4ef2-b6d8-c77e3346a125	7357bb02-5932-4ab4-8aa8-80a59af6c3f8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-8686	TCGA-BR-8686-01A	Primary Tumor
d59b0b2e-f8b6-45a2-bb7e-c813fcec00f8	9faee096-9a49-4ee0-bdeb-852a2da47ecd.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-6802	TCGA-BR-6802-01A	Primary Tumor
9a2f961b-c049-4ed9-9fce-33cf821ca1d1	60d993d2-5ac4-4fb1-86af-241ef14d5a35.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CG-5720	TCGA-CG-5720-01A	Primary Tumor
25701806-1c4a-4c6e-9a0a-037fbc92f593	4e47555e-5c61-46b6-9b05-857660a434d5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-8286	TCGA-BR-8286-01A	Primary Tumor
70884412-1c4c-46fc-9aeb-e0c073323341	d739bc54-a137-437b-be8f-b2ef3d9216fb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-A8E7	TCGA-VQ-A8E7-01B	Primary Tumor
cc1b1132-16b8-485f-a094-ca2c4e1eae9f	e28ca747-57b7-4806-a162-94c46094bc3a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CG-4301	TCGA-CG-4301-01A	Primary Tumor
6fedc0e5-27c7-4d63-953b-520233a88f7e	13555cdd-0232-4f34-bf3c-b34f4b6c4103.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-D7-6524	TCGA-D7-6524-01A	Primary Tumor
